time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,0.27333021290175513,-0.3064102607409675,14.245264031402696,6.225978939271,6.264320750149766,0.0,0.4061491095313017,-0.5706362308154426,4.167920883454242,-0.0464211271047161,-0.0033775362220125563,0.0,519.6142190574095,516.6385438056249,519.569760779957,519.0543568060789
2.2200000000000015,0.29804487564302545,-0.3417212606436262,14.49616954612344,6.222739416942343,6.264112097090642,0.0,0.4176882987598953,-0.6066613358956456,4.195466493816558,-0.07683267505209025,-0.0036783467598237264,0.0,431.79514328535856,431.7698310924495,431.21252371885566,428.6331644943571
2.2800000000000016,0.3234290002989854,-0.37917558993677525,14.747339872463273,6.218180630894809,6.263478699877304,0.0,0.428480110532951,-0.6422090749913163,4.17690585003313,-0.07432724490750958,-0.030154203820473947,0.0,417.3689195967533,415.0515478469401,415.48385635468594,415.69848971536845
2.3400000000000016,0.3494833924280017,-0.41886279585930786,14.997739459270742,6.2145279957246515,6.2616001509865455,0.0,0.44015835750156607,-0.6810435311704569,4.169728967052276,-0.042453539747213755,-0.03372483058174462,0.0,420.0260507251037,419.71583368601694,418.07047599933,420.8354817793245
2.4000000000000017,0.37629387509024487,-0.46100899439949655,15.248709571387266,6.21190332016511,6.259730997998403,0.0,0.453698488261418,-0.7240616983944773,4.1958062904379885,-0.0464596407051299,-0.026449932763003677,0.0,430.0249430880624,430.640427601407,431.15051232051314,430.81073673170613
2.4600000000000017,0.4040504064645193,-0.50609038124508,15.505471895485984,6.209437860189302,6.258303081392908,0.0,0.4716712046720648,-0.7789014424404549,4.362265632670853,-0.03207956233183037,-0.018963586112760757,0.0,474.46225137144523,475.0366780348215,473.5693469435592,474.67342904358236
2.520000000000002,0.43281713310114894,-0.5542250626172531,15.76830196817437,6.207761510384643,6.257325340069558,0.0,0.48731196526781123,-0.8257482612510383,4.398561766429912,-0.02073253384644136,-0.01143277596840742,0.0,435.2227924367155,435.8527875963576,435.39941268337253,436.34756477137614
2.580000000000002,0.4625460303371466,-0.6052242844751634,16.033610488511453,6.206496824880546,6.257298852481668,0.0,0.5036719259308428,-0.8743364831624321,4.444846062147463,-0.021778254091759923,0.015498123910979109,0.0,438.0521044563413,440.2861475140105,439.42883669354705,439.3421335391117
2.640000000000002,0.49321456956913007,-0.6590538256950126,16.30025471224013,6.204826349385648,6.258035596261861,0.0,0.5185359864925769,-0.9201151846161965,4.4432751610532515,-0.04412693270382513,0.0049061354317512205,0.0,424.34129208575604,423.4308492373786,425.41909236015715,423.50057583214596
2.700000000000002,0.5247596631825323,-0.7156537510745634,16.566651770552074,6.201917096611947,6.25808963341726,0.0,0.5329483350026197,-0.9667952608365841,4.436611691695648,-0.05906481715954902,-0.008640253232935942,0.0,423.2745811810689,422.1070262968723,423.0452707700725,421.75525387675424
